row_id,text_no,site_code,site,source,object_code,object_type,side,line,direction_code,direction,fs80,fs_category,fs_description,level,locus,n_signs,signs_reading_order,signs_clean,doubtful_positions
500,1499,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-5,25,3,0 294 342,0 294 342,
501,1527,MD,Mohenjodaro,MIC vol III,1,seal,1,1,2,left-to-right,0,No field symbol,No Field Symbol,-5,27,3,17 250 *176,17 250 176,3
502,1527,MD,Mohenjodaro,MIC vol III,1,seal,1,2,2,left-to-right,0,No field symbol,No Field Symbol,-5,27,5,102 *097 149 89 328,102 97 149 89 328,2
503,1527,MD,Mohenjodaro,MIC vol III,1,seal,2,9,0,unrecorded,441,Trees and leaves,Kino Tree.,-5,27,0,,,
504,1529,MD,Mohenjodaro,MIC vol III,7,ivory/bone rod,0,0,1,right-to-left,981,"Symbols, motifs, geometric patterns",Ornamental borders at either end of the field consisting of vertical lines.,-4,17,5,67 103 403 342 176,67 103 403 342 176,
505,1530,MD,Mohenjodaro,MIC vol III,7,ivory/bone rod,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,18,5,67 103 403 342 176,67 103 403 342 176,
506,1531,MD,Mohenjodaro,MIC vol III,7,ivory/bone rod,0,0,1,right-to-left,981,"Symbols, motifs, geometric patterns",Ornamental borders at either end of the field consisting of vertical lines.,-4,24,4,171 59 342 176,171 59 342 176,
507,1532,MD,Mohenjodaro,MIC vol III,7,ivory/bone rod,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-12,20,4,95 328 2 12,95 328 2 12,
508,1533,MD,Mohenjodaro,MIC vol III,7,ivory/bone rod,0,0,1,right-to-left,984,"Symbols, motifs, geometric patterns",Ornamental borders of hatched lines at one or both ends of the field.,-10,20,2,221 254,221 254,
509,1534,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-8,25,6,234 99 67 70 211 242,234 99 67 70 211 242,
510,1535,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-3,20,4,86 124 344 68,86 124 344 68,
511,1536,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-6,18,7,146 195 343 403 87 342 1,146 195 343 403 87 342 1,
512,1537,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,20,6,267 99 322 342 204 162,267 99 322 342 204 162,
513,1538,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-4,25,3,284 124 342,284 124 342,
514,1539,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,25,5,249 162 402 89 89,249 162 402 89 89,
515,1540,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,26,10,341 206 99 387 65 171 59 87 294 342,341 206 99 387 65 171 59 87 294 342,
516,1541,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,16,6,53 336 89 403 87 342,53 336 89 403 87 342,
517,1542,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-6,13,4,102 216 245 245,102 216 245 245,
518,1543,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-1,17,5,391 123 171 59 211,391 123 171 59 211,
519,1544,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,24,8,50 56 99 98 65 67 336 0,50 56 99 98 65 67 336 0,
520,1545,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,18,4,0 125 176 176,0 125 176 176,
521,1547,MD,Mohenjodaro,MIC vol III,1,seal,0,0,3,single sign,0,No field symbol,No Field Symbol,0,18,1,391,391,
522,1548,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-9,16,3,121 342 318,121 342 318,
523,1549,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,39,9,391 341 99 87 59 51 130 149 *342,391 341 99 87 59 51 130 149 342,9
524,1550,MD,Mohenjodaro,MIC vol III,1,seal,0,1,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-2,17,3,67 244 342,67 244 342,
525,1550,MD,Mohenjodaro,MIC vol III,1,seal,0,2,3,single sign,11,Animals,Unicorn to R. No cult object in front.,-2,17,1,242,242,
526,1551,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-3,17,5,267 99 87 59 211,267 99 87 59 211,
527,1552,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,24,8,87 403 180 99 98 379 245 245,87 403 180 99 98 379 245 245,
528,1553,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,5,9,397 1 267 99 67 342 112 194 342,397 1 267 99 67 342 112 194 342,
529,1554,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,24,5,267 99 59 211 242,267 99 59 211 242,
530,1555,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-18,2,8,17 162 343 65 175 230 53 342,17 162 343 65 175 230 53 342,
531,1556,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,25,6,59 160 343 249 162 342,59 160 343 249 162 342,
532,1557,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,20,9,0 99 53 67 336 89 112 194 342,0 99 53 67 336 89 112 194 342,
533,1558,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,16,2,104 *169,104 169,2
534,1559,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,15,4,397 99 216 254,397 99 216 254,
535,1560,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,20,4,336 89 87 373,336 89 87 373,
536,1561,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,13,3,204 230 342,204 230 342,
537,1563,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-8,24,4,267 99 48 12,267 99 48 12,
538,1602,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,25,7,134 86 99 65 192 347 *342,134 86 99 65 192 347 342,7
539,1603,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,251,Animals,"Fabulous animal to R. with body of ram, horns of bull, trunk of elephant, hind legs of tiger and upraised serpent-like tail.",-6,5,2,336 321,336 321,
540,1603,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,1,right-to-left,251,Animals,"Fabulous animal to R. with body of ram, horns of bull, trunk of elephant, hind legs of tiger and upraised serpent-like tail.",-6,5,2,336 321,336 321,
541,1604,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,3,single sign,0,No field symbol,No Field Symbol,-6,20,1,63,63,
542,1604,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,111,Animals,Rhinoceros to R.,-6,20,0,,,
543,1605,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,16,6,87 403 99 387 17 261,87 403 99 387 17 261,
544,1605,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,580,Anthropomorphic forms,"Four persons in a procession, each carrying a standard, one of which has the figure of unicorn at top andanother has the lower bowl and staff of the cult object.",-10,16,0,,,
545,1606,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-5,28,5,264 387 336 89 211,264 387 336 89 211,
546,1607,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,25,5,*018 342 48 342 1,18 342 48 342 1,1
547,1607,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,940,"Symbols, motifs, geometric patterns",Radiating solar symbol.,-8,25,0,,,
548,1608,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,16,6,87 403 99 387 17 261,87 403 99 387 17 261,
549,1608,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,580,Anthropomorphic forms,"Four persons in a procession, each carrying a standard, one of which has the figure of unicorn at top andanother has the lower bowl and staff of the cult object.",-8,16,0,,,
550,1609,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,28,6,0 336 89 249 162 342,0 336 89 249 162 342,
551,1609,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,111,Animals,Rhinoceros to R.,-10,28,0,,,
552,1610,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,3,single sign,111,Animals,Rhinoceros to R.,-2,16,1,63,63,
553,1610,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,3,single sign,111,Animals,Rhinoceros to R.,-2,16,1,63,63,
554,1611,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,3,single sign,111,Animals,Rhinoceros to R.,-9,20,1,63,63,
555,1611,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,3,single sign,111,Animals,Rhinoceros to R.,-9,20,1,63,63,
556,1613,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,3,single sign,111,Animals,Rhinoceros to R.,-2,17,1,63,63,
557,1613,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,3,single sign,111,Animals,Rhinoceros to R.,-2,17,1,63,63,
558,1615,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,17,6,389 65 249 169 342 176,389 65 249 169 342 176,
559,1616,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,981,"Symbols, motifs, geometric patterns",Ornamental borders at either end of the field consisting of vertical lines.,-8,17,2,9 48,9 48,
560,1616,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,1,right-to-left,981,"Symbols, motifs, geometric patterns",Ornamental borders at either end of the field consisting of vertical lines.,-8,17,4,67 171 8 342,67 171 8 342,
561,1619,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,28,4,51 130 149 342,51 130 149 342,
562,1619,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,999,Damaged/illegible,An uncertain/illegible field symbol.,-10,28,0,,,
563,1620,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,443,Trees and leaves,Kino Tree and Svastika.,-2,28,3,387 342 176,387 342 176,
564,1620,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,365,"Reptiles, fish, birds",Gharial to R. with fish in jaw.,-2,28,0,,,
565,1621,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,28,9,267 99 53 171 59 89 89 *347 *342,267 99 53 171 59 89 89 347 342,8 9
566,1622,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,16,4,387 192 347 342,387 192 347 342,
567,1623,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,28,9,386 53 48 342 12 328 328 328 162,386 53 48 342 12 328 328 328 162,
568,1623,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,28,7,137 155 343 10 81 403 87,137 155 343 10 81 403 87,
569,1623,MD,Mohenjodaro,MIC vol III,2,sealing,3,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,28,10,343 294 328 391 87 112 294 171 8 342,343 294 328 391 87 112 294 171 8 342,
570,1624,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-10,28,6,0 336 89 249 162 342,0 336 89 249 162 342,
571,1624,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,111,Animals,Rhinoceros to R.,-10,28,0,,,
572,1625,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-10,17,2,65 211,65 211,
573,1625,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-10,17,4,98 319 51 130,98 319 51 130,
574,1625,MD,Mohenjodaro,MIC vol III,2,sealing,3,0,1,right-to-left,95,Animals,Tiger to R. facing feeding trough.,-10,17,3,245 342 1,245 342 1,
575,1626,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-13,17,8,245 245 307 342 176 86 326 0,245 245 307 342 176 86 326 0,
576,1626,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,211,Animals,Row of uncertain animals to R. in file.,-13,17,0,,,
577,1628,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-6,16,4,59 403 87 342,59 403 87 342,
578,1628,MD,Mohenjodaro,MIC vol III,2,sealing,2,0,1,right-to-left,113,Animals,Rhinoceros to R. facing feeding trough.,-6,16,4,59 53 216 254,59 53 216 254,
579,1629,MD,Mohenjodaro,MIC vol III,2,sealing,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,20,6,267 99 67 403 87 342,267 99 67 403 87 342,
580,1629,MD,Mohenjodaro,MIC vol III,2,sealing,2,9,0,unrecorded,490,Anthropomorphic forms,Personage seated on a pedestal flanked on either side by a kneeling adorant and a hooded serpent rearing up.,-2,20,0,,,
581,1630,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,28,6,293 123 343 171 8 342,293 123 343 171 8 342,
582,1701,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,4,389 72 48 342,389 72 48 342,
583,1701,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,135,Animals,"Goat-antelope to R. with short tail, horns arching back, regardant.",0,22,0,,,
584,1702,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,5,4,*389 72 *326 342,389 72 326 342,1 3
585,1702,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,135,Animals,"Goat-antelope to R. with short tail, horns arching back, regardant.",0,5,0,,,
586,1703,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,4,112 194 327 342,112 194 327 342,
587,1703,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,290,Animals,"Fabulous animal of uncertain description with two heads, one at either end of the body.",0,22,0,,,
588,1704,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,13,2,102 190,102 190,
589,1704,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,0,1,right-to-left,101,Animals,Horned Tiger to R.,0,13,5,336 89 296 342 98,336 89 296 342 98,
590,1705,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,25,7,65 336 89 407 169 183 169,65 336 89 407 169 183 169,
591,1705,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,163,Animals,Hare to R. facing bush.,-8,25,0,,,
592,1706,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,7,65 336 89 407 169 183 169,65 336 89 407 169 183 169,
593,1706,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,163,Animals,Hare to R. facing bush.,0,22,0,,,
594,1707,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,3,204 245 342,204 245 342,
595,1707,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,113,Animals,Rhinoceros to R. facing feeding trough.,0,22,0,,,
596,1708,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,20,4,204 245 358 342,204 245 358 342,
597,1708,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,147,Animals,"Ox-antelope to R. with long tail and long curly horns, facing feeding trough.",0,20,0,,,
598,1709,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,18,5,53 67 407 124 169,53 67 407 124 169,
599,1709,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,91,Animals,Tiger to R.,0,18,0,,,
600,1710,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,18,8,345 341 18 252 97 25 245 245,345 341 18 252 97 25 245 245,
601,1710,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,15,Animals,Unicorn to R. facing feeding trough.,0,18,0,,,
602,1711,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-1,20,4,336 89 296 342,336 89 296 342,
603,1711,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,75,Animals,Elephant to R. facing feeding trough.,-1,20,0,,,
604,1712,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,17,4,204 245 358 342,204 245 358 342,
605,1712,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,147,Animals,"Ox-antelope to R. with long tail and long curly horns, facing feeding trough.",0,17,0,,,
606,1713,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,13,7,51 130 149 342 123 102 190,51 130 149 342 123 102 190,
607,1713,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,65,Animals,Buffalo to R. facing feeding trough.,0,13,0,,,
608,1714,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,17,3,87 155 169,87 155 169,
609,1714,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,45,Animals,Short-horned bull to R. facing feeding trough.,-3,17,0,,,
610,1715,MD,Mohenjodaro,MIC vol III,5,copper tablet,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,4,0 245 358 342,0 245 358 342,
611,1801,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,18,4,389 72 48 342,389 72 48 342,
612,1801,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,135,Animals,"Goat-antelope to R. with short tail, horns arching back, regardant.",0,18,0,,,
613,1802,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,7,389 65 72 336 89 194 169,389 65 72 336 89 194 169,
614,1802,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,113,Animals,Rhinoceros to R. facing feeding trough.,0,22,0,,,
615,1803,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,18,7,70 112 194 18 211 87 169,70 112 194 18 211 87 169,
616,1803,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,139,Animals,"Goat-antelope to R. with short tail and twirled side horns, with heart symbol on body, facing feeding trough.",0,18,0,,,
617,1804,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,22,4,204 245 358 342,204 245 358 342,
618,1804,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,147,Animals,"Ox-antelope to R. with long tail and long curly horns, facing feeding trough.",0,22,0,,,
619,1805,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,-9,20,4,171 59 407 169,171 59 407 169,
620,1805,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,860,"Symbols, motifs, geometric patterns",The Endless Knot motif.,-9,20,0,,,
621,1806,MD,Mohenjodaro,MIC vol III,5,copper tablet,1,0,1,right-to-left,0,No field symbol,No Field Symbol,0,13,4,204 245 358 342,204 245 358 342,
622,1806,MD,Mohenjodaro,MIC vol III,5,copper tablet,2,9,0,unrecorded,147,Animals,"Ox-antelope to R. with long tail and long curly horns, facing feeding trough.",0,13,0,,,
623,1813,MD,Mohenjodaro,MIC vol III,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,39,5,0 *387 67 216 0,0 387 67 216 0,2
624,1902,MD,Mohenjodaro,MIC vol III,2,sealing,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,2,4,336 89 87 373,336 89 87 373,
625,1903,MD,Mohenjodaro,MIC vol III,4,pottery graffito,0,0,1,right-to-left,0,No field symbol,No Field Symbol,0,39,2,101 319,101 319,
626,1904,MD,Mohenjodaro,MIC vol III,4,pottery graffito,0,0,2,left-to-right,0,No field symbol,No Field Symbol,0,22,2,106 342,106 342,
627,1905,MD,Mohenjodaro,MIC vol III,9,miscellaneous,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-1,11,3,17 293 0,17 293 0,
628,2002,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,2,32,6,403 302 99 87 57 342,403 302 99 87 57 342,
629,2004,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-2,31,3,51 371 59,51 371 59,
630,2005,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,31,2,249 391,249 391,
631,2006,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-3,31,5,389 336 89 249 0,389 336 89 249 0,
632,2007,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-2,31,6,267 402 204 112 347 *342,267 402 204 112 347 342,6
633,2008,MD,Mohenjodaro,FEM vol II,1,seal,0,0,2,left-to-right,14,Animals,Unicorn to L. facing cult object.,-2,33,2,104 169,104 169,
634,2010,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,31,5,293 123 343 216 254,293 123 343 216 254,
635,2011,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,31,5,267 99 111 347 *342,267 99 111 347 342,5
636,2012,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,31,4,287 112 194 342,287 112 194 342,
637,2013,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,6,267 99 112 *197 342 139,267 99 112 197 342 139,4
638,2014,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,2,242 342,242 342,
639,2015,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,3,336 89 211,336 89 211,
640,2016,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,31,6,293 176 176 150 123 51,293 176 176 150 123 51,
641,2018,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-3,31,10,214 287 87 244 28 162 99 136 193 12,214 287 87 244 28 162 99 136 193 12,
642,2019,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,31,8,*417 *267 99 87 59 65 222 254,417 267 99 87 59 65 222 254,1 2
643,2020,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,31,4,0 341 327 15,0 341 327 15,
644,2021,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,3,99 380 342,99 380 342,
645,2022,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,31,7,391 97 53 72 373 287 342,391 97 53 72 373 287 342,
646,2023,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,5,150 98 178 389 15,150 98 178 389 15,
647,2024,MD,Mohenjodaro,FEM vol II,1,seal,0,1,1,right-to-left,311,Animals,"Fabulous animal to R. with body of ox and three heads: one of Unicorn (looking forward), one of antelope (looking backward) and one of short-horned bull (looking down).",-4,32,6,87 244 81 99 155 70,87 244 81 99 155 70,
648,2024,MD,Mohenjodaro,FEM vol II,1,seal,0,2,1,right-to-left,311,Animals,"Fabulous animal to R. with body of ox and three heads: one of Unicorn (looking forward), one of antelope (looking backward) and one of short-horned bull (looking down).",-4,32,5,87 59 336 89 0,87 59 336 89 0,
649,2025,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,31,4,245 98 112 169,245 98 112 169,
650,2026,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,31,2,67 211,67 211,
651,2027,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,9,87 244 28 54 99 245 245 87 162,87 244 28 54 99 245 245 87 162,
652,2028,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-4,31,3,0 81 176,0 81 176,
653,2029,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,7,391 391 97 72 182 293 *342,391 391 97 72 182 293 342,7
654,2031,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,32,4,267 99 *292 *342,267 99 292 342,3 4
655,2032,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-4,31,8,*051 155 345 112 194 336 89 0,51 155 345 112 194 336 89 0,1
